,locationId,location,entity,parameter,value,sensor_lat,sensor_lon,local_time
231,64955,AQSU-WindsorWest-1,Community Organization,pm25,33.0,42.29289,-83.073135,2023-06-06 14:11:30-04:00
232,64955,AQSU-WindsorWest-1,Community Organization,pm25,33.0,42.29289,-83.073135,2023-06-06 14:09:30-04:00
233,64955,AQSU-WindsorWest-1,Community Organization,pm25,32.7,42.29289,-83.073135,2023-06-06 14:07:30-04:00
234,64955,AQSU-WindsorWest-1,Community Organization,pm25,34.6,42.29289,-83.073135,2023-06-06 14:03:30-04:00
235,64955,AQSU-WindsorWest-1,Community Organization,pm25,34.9,42.29289,-83.073135,2023-06-06 14:01:30-04:00
236,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.1,42.29289,-83.073135,2023-06-06 13:59:30-04:00
237,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.6,42.29289,-83.073135,2023-06-06 13:57:30-04:00
238,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.8,42.29289,-83.073135,2023-06-06 13:55:30-04:00
239,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.3,42.29289,-83.073135,2023-06-06 13:53:30-04:00
240,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.0,42.29289,-83.073135,2023-06-06 13:51:30-04:00
241,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.8,42.29289,-83.073135,2023-06-06 13:49:30-04:00
242,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.9,42.29289,-83.073135,2023-06-06 13:47:30-04:00
243,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.2,42.29289,-83.073135,2023-06-06 13:43:30-04:00
244,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.9,42.29289,-83.073135,2023-06-06 13:41:30-04:00
245,64955,AQSU-WindsorWest-1,Community Organization,pm25,35.6,42.29289,-83.073135,2023-06-06 13:39:30-04:00
246,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.3,42.29289,-83.073135,2023-06-06 13:37:30-04:00
247,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.8,42.29289,-83.073135,2023-06-06 13:35:30-04:00
248,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-06 13:31:30-04:00
249,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.0,42.29289,-83.073135,2023-06-06 13:29:30-04:00
250,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.5,42.29289,-83.073135,2023-06-06 13:27:30-04:00
251,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.7,42.29289,-83.073135,2023-06-06 13:25:30-04:00
252,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.6,42.29289,-83.073135,2023-06-06 13:23:30-04:00
253,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.6,42.29289,-83.073135,2023-06-06 13:21:30-04:00
254,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.7,42.29289,-83.073135,2023-06-06 13:17:30-04:00
255,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.9,42.29289,-83.073135,2023-06-06 13:15:30-04:00
256,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.2,42.29289,-83.073135,2023-06-06 13:13:30-04:00
257,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.6,42.29289,-83.073135,2023-06-06 13:11:30-04:00
258,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.7,42.29289,-83.073135,2023-06-06 13:09:30-04:00
259,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.0,42.29289,-83.073135,2023-06-06 13:07:29-04:00
260,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.4,42.29289,-83.073135,2023-06-06 13:05:29-04:00
261,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.1,42.29289,-83.073135,2023-06-06 13:03:29-04:00
262,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.5,42.29289,-83.073135,2023-06-06 13:01:29-04:00
263,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.4,42.29289,-83.073135,2023-06-06 12:59:29-04:00
264,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.1,42.29289,-83.073135,2023-06-06 12:57:29-04:00
265,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.2,42.29289,-83.073135,2023-06-06 12:55:29-04:00
266,64955,AQSU-WindsorWest-1,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-06 12:53:29-04:00
267,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.1,42.29289,-83.073135,2023-06-06 12:51:29-04:00
268,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.7,42.29289,-83.073135,2023-06-06 12:49:29-04:00
269,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.3,42.29289,-83.073135,2023-06-06 12:47:30-04:00
270,64955,AQSU-WindsorWest-1,Community Organization,pm25,37.6,42.29289,-83.073135,2023-06-06 12:45:29-04:00
271,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.2,42.29289,-83.073135,2023-06-06 12:43:29-04:00
272,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.4,42.29289,-83.073135,2023-06-06 12:41:29-04:00
273,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.5,42.29289,-83.073135,2023-06-06 12:39:29-04:00
274,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.0,42.29289,-83.073135,2023-06-06 12:37:29-04:00
275,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.0,42.29289,-83.073135,2023-06-06 12:33:29-04:00
276,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.2,42.29289,-83.073135,2023-06-06 12:31:29-04:00
277,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.1,42.29289,-83.073135,2023-06-06 12:29:29-04:00
278,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.8,42.29289,-83.073135,2023-06-06 12:27:29-04:00
279,64955,AQSU-WindsorWest-1,Community Organization,pm25,40.0,42.29289,-83.073135,2023-06-06 12:25:29-04:00
280,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.4,42.29289,-83.073135,2023-06-06 12:23:29-04:00
281,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.5,42.29289,-83.073135,2023-06-06 12:21:29-04:00
282,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.3,42.29289,-83.073135,2023-06-06 12:19:29-04:00
283,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.4,42.29289,-83.073135,2023-06-06 12:17:29-04:00
284,64955,AQSU-WindsorWest-1,Community Organization,pm25,38.9,42.29289,-83.073135,2023-06-06 12:15:29-04:00
285,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.7,42.29289,-83.073135,2023-06-06 12:13:29-04:00
286,64955,AQSU-WindsorWest-1,Community Organization,pm25,40.4,42.29289,-83.073135,2023-06-06 12:11:29-04:00
287,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.3,42.29289,-83.073135,2023-06-06 12:09:29-04:00
288,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.2,42.29289,-83.073135,2023-06-06 12:07:28-04:00
289,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.0,42.29289,-83.073135,2023-06-06 12:05:28-04:00
290,64955,AQSU-WindsorWest-1,Community Organization,pm25,39.8,42.29289,-83.073135,2023-06-06 12:03:28-04:00
291,64955,AQSU-WindsorWest-1,Community Organization,pm25,41.2,42.29289,-83.073135,2023-06-06 12:01:28-04:00
292,64955,AQSU-WindsorWest-1,Community Organization,pm25,41.2,42.29289,-83.073135,2023-06-06 11:59:28-04:00
293,64955,AQSU-WindsorWest-1,Community Organization,pm25,41.2,42.29289,-83.073135,2023-06-06 11:57:28-04:00
294,64955,AQSU-WindsorWest-1,Community Organization,pm25,40.9,42.29289,-83.073135,2023-06-06 11:55:28-04:00
295,64955,AQSU-WindsorWest-1,Community Organization,pm25,40.8,42.29289,-83.073135,2023-06-06 11:53:28-04:00
296,64955,AQSU-WindsorWest-1,Community Organization,pm25,41.4,42.29289,-83.073135,2023-06-06 11:51:28-04:00
297,64955,AQSU-WindsorWest-1,Community Organization,pm25,42.9,42.29289,-83.073135,2023-06-06 11:49:28-04:00
298,64955,AQSU-WindsorWest-1,Community Organization,pm25,43.3,42.29289,-83.073135,2023-06-06 11:47:28-04:00
299,64955,AQSU-WindsorWest-1,Community Organization,pm25,43.5,42.29289,-83.073135,2023-06-06 11:45:28-04:00
300,64955,AQSU-WindsorWest-1,Community Organization,pm25,44.7,42.29289,-83.073135,2023-06-06 11:43:28-04:00
301,64955,AQSU-WindsorWest-1,Community Organization,pm25,45.1,42.29289,-83.073135,2023-06-06 11:41:29-04:00
302,64955,AQSU-WindsorWest-1,Community Organization,pm25,45.4,42.29289,-83.073135,2023-06-06 11:39:28-04:00
303,64955,AQSU-WindsorWest-1,Community Organization,pm25,45.9,42.29289,-83.073135,2023-06-06 11:37:28-04:00
304,64955,AQSU-WindsorWest-1,Community Organization,pm25,45.4,42.29289,-83.073135,2023-06-06 11:35:29-04:00
305,64955,AQSU-WindsorWest-1,Community Organization,pm25,44.9,42.29289,-83.073135,2023-06-06 11:33:28-04:00
306,64955,AQSU-WindsorWest-1,Community Organization,pm25,45.3,42.29289,-83.073135,2023-06-06 11:31:28-04:00
307,64955,AQSU-WindsorWest-1,Community Organization,pm25,45.4,42.29289,-83.073135,2023-06-06 11:29:28-04:00
308,64955,AQSU-WindsorWest-1,Community Organization,pm25,46.3,42.29289,-83.073135,2023-06-06 11:27:28-04:00
309,64955,AQSU-WindsorWest-1,Community Organization,pm25,46.1,42.29289,-83.073135,2023-06-06 11:25:29-04:00
310,64955,AQSU-WindsorWest-1,Community Organization,pm25,47.0,42.29289,-83.073135,2023-06-06 11:23:28-04:00
311,64955,AQSU-WindsorWest-1,Community Organization,pm25,46.4,42.29289,-83.073135,2023-06-06 11:21:28-04:00
312,64955,AQSU-WindsorWest-1,Community Organization,pm25,46.6,42.29289,-83.073135,2023-06-06 11:19:29-04:00
313,64955,AQSU-WindsorWest-1,Community Organization,pm25,47.3,42.29289,-83.073135,2023-06-06 11:17:28-04:00
314,64955,AQSU-WindsorWest-1,Community Organization,pm25,48.4,42.29289,-83.073135,2023-06-06 11:15:28-04:00
315,64955,AQSU-WindsorWest-1,Community Organization,pm25,48.3,42.29289,-83.073135,2023-06-06 11:13:28-04:00
316,64955,AQSU-WindsorWest-1,Community Organization,pm25,47.7,42.29289,-83.073135,2023-06-06 11:11:28-04:00
317,64955,AQSU-WindsorWest-1,Community Organization,pm25,49.1,42.29289,-83.073135,2023-06-06 11:07:28-04:00
318,64955,AQSU-WindsorWest-1,Community Organization,pm25,48.4,42.29289,-83.073135,2023-06-06 11:05:28-04:00
319,64955,AQSU-WindsorWest-1,Community Organization,pm25,48.8,42.29289,-83.073135,2023-06-06 11:03:28-04:00
320,64955,AQSU-WindsorWest-1,Community Organization,pm25,51.0,42.29289,-83.073135,2023-06-06 11:01:28-04:00
321,64955,AQSU-WindsorWest-1,Community Organization,pm25,51.4,42.29289,-83.073135,2023-06-06 10:59:28-04:00
322,64955,AQSU-WindsorWest-1,Community Organization,pm25,51.5,42.29289,-83.073135,2023-06-06 10:57:28-04:00
323,64955,AQSU-WindsorWest-1,Community Organization,pm25,51.7,42.29289,-83.073135,2023-06-06 10:55:28-04:00
324,64955,AQSU-WindsorWest-1,Community Organization,pm25,51.9,42.29289,-83.073135,2023-06-06 10:51:28-04:00
325,64955,AQSU-WindsorWest-1,Community Organization,pm25,51.7,42.29289,-83.073135,2023-06-06 10:49:28-04:00
326,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.9,42.29289,-83.073135,2023-06-06 10:47:28-04:00
327,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.2,42.29289,-83.073135,2023-06-06 10:45:28-04:00
328,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.5,42.29289,-83.073135,2023-06-06 10:43:28-04:00
329,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.7,42.29289,-83.073135,2023-06-06 10:41:28-04:00
330,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.1,42.29289,-83.073135,2023-06-06 10:39:28-04:00
331,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.2,42.29289,-83.073135,2023-06-06 10:37:29-04:00
332,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.3,42.29289,-83.073135,2023-06-06 10:35:28-04:00
333,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.0,42.29289,-83.073135,2023-06-06 10:31:28-04:00
334,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.8,42.29289,-83.073135,2023-06-06 10:29:28-04:00
335,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.5,42.29289,-83.073135,2023-06-06 10:27:28-04:00
336,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.0,42.29289,-83.073135,2023-06-06 10:25:28-04:00
337,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.4,42.29289,-83.073135,2023-06-06 10:23:28-04:00
338,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.6,42.29289,-83.073135,2023-06-06 10:21:28-04:00
339,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.7,42.29289,-83.073135,2023-06-06 10:19:28-04:00
340,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.0,42.29289,-83.073135,2023-06-06 10:17:28-04:00
341,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.0,42.29289,-83.073135,2023-06-06 10:15:28-04:00
342,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.3,42.29289,-83.073135,2023-06-06 10:11:28-04:00
343,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.3,42.29289,-83.073135,2023-06-06 10:09:28-04:00
344,64955,AQSU-WindsorWest-1,Community Organization,pm25,57.3,42.29289,-83.073135,2023-06-06 10:07:27-04:00
345,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.4,42.29289,-83.073135,2023-06-06 10:05:27-04:00
346,64955,AQSU-WindsorWest-1,Community Organization,pm25,58.3,42.29289,-83.073135,2023-06-06 10:03:27-04:00
347,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.8,42.29289,-83.073135,2023-06-06 10:01:27-04:00
348,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.0,42.29289,-83.073135,2023-06-06 09:59:27-04:00
349,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.6,42.29289,-83.073135,2023-06-06 09:57:27-04:00
350,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.9,42.29289,-83.073135,2023-06-06 09:55:27-04:00
351,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.9,42.29289,-83.073135,2023-06-06 09:53:27-04:00
352,64955,AQSU-WindsorWest-1,Community Organization,pm25,57.0,42.29289,-83.073135,2023-06-06 09:51:27-04:00
353,64955,AQSU-WindsorWest-1,Community Organization,pm25,57.5,42.29289,-83.073135,2023-06-06 09:49:27-04:00
354,64955,AQSU-WindsorWest-1,Community Organization,pm25,57.1,42.29289,-83.073135,2023-06-06 09:47:27-04:00
355,64955,AQSU-WindsorWest-1,Community Organization,pm25,58.0,42.29289,-83.073135,2023-06-06 09:45:27-04:00
356,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.8,42.29289,-83.073135,2023-06-06 09:43:27-04:00
357,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.3,42.29289,-83.073135,2023-06-06 09:41:27-04:00
358,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.6,42.29289,-83.073135,2023-06-06 09:39:27-04:00
359,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.6,42.29289,-83.073135,2023-06-06 09:37:27-04:00
360,64955,AQSU-WindsorWest-1,Community Organization,pm25,57.1,42.29289,-83.073135,2023-06-06 09:35:27-04:00
361,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.5,42.29289,-83.073135,2023-06-06 09:33:27-04:00
362,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.3,42.29289,-83.073135,2023-06-06 09:31:27-04:00
363,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.0,42.29289,-83.073135,2023-06-06 09:29:27-04:00
364,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.7,42.29289,-83.073135,2023-06-06 09:27:27-04:00
365,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.0,42.29289,-83.073135,2023-06-06 09:25:27-04:00
366,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.9,42.29289,-83.073135,2023-06-06 09:23:27-04:00
367,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.3,42.29289,-83.073135,2023-06-06 09:21:27-04:00
368,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.5,42.29289,-83.073135,2023-06-06 09:19:27-04:00
369,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.4,42.29289,-83.073135,2023-06-06 09:17:27-04:00
370,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.2,42.29289,-83.073135,2023-06-06 09:15:27-04:00
371,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.9,42.29289,-83.073135,2023-06-06 09:13:27-04:00
372,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.2,42.29289,-83.073135,2023-06-06 09:11:27-04:00
373,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.3,42.29289,-83.073135,2023-06-06 09:09:27-04:00
374,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.9,42.29289,-83.073135,2023-06-06 09:07:27-04:00
375,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.3,42.29289,-83.073135,2023-06-06 09:05:27-04:00
376,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.4,42.29289,-83.073135,2023-06-06 09:03:27-04:00
377,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.5,42.29289,-83.073135,2023-06-06 09:01:27-04:00
378,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.0,42.29289,-83.073135,2023-06-06 08:59:27-04:00
379,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.2,42.29289,-83.073135,2023-06-06 08:57:27-04:00
380,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.1,42.29289,-83.073135,2023-06-06 08:55:27-04:00
381,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.1,42.29289,-83.073135,2023-06-06 08:51:27-04:00
382,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.0,42.29289,-83.073135,2023-06-06 08:49:27-04:00
383,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.4,42.29289,-83.073135,2023-06-06 08:47:27-04:00
384,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.8,42.29289,-83.073135,2023-06-06 08:45:27-04:00
385,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.5,42.29289,-83.073135,2023-06-06 08:43:27-04:00
386,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.1,42.29289,-83.073135,2023-06-06 08:41:27-04:00
387,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.9,42.29289,-83.073135,2023-06-06 08:39:27-04:00
388,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.1,42.29289,-83.073135,2023-06-06 08:37:27-04:00
389,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.3,42.29289,-83.073135,2023-06-06 08:35:27-04:00
390,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.9,42.29289,-83.073135,2023-06-06 08:33:27-04:00
391,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.0,42.29289,-83.073135,2023-06-06 08:31:27-04:00
392,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.4,42.29289,-83.073135,2023-06-06 08:29:27-04:00
393,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.9,42.29289,-83.073135,2023-06-06 08:27:27-04:00
394,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.4,42.29289,-83.073135,2023-06-06 08:25:27-04:00
395,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.7,42.29289,-83.073135,2023-06-06 08:23:27-04:00
396,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.1,42.29289,-83.073135,2023-06-06 08:21:27-04:00
397,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.5,42.29289,-83.073135,2023-06-06 08:19:27-04:00
398,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.8,42.29289,-83.073135,2023-06-06 08:17:27-04:00
399,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.5,42.29289,-83.073135,2023-06-06 08:13:27-04:00
400,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.5,42.29289,-83.073135,2023-06-06 08:11:27-04:00
401,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.8,42.29289,-83.073135,2023-06-06 08:09:27-04:00
402,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.3,42.29289,-83.073135,2023-06-06 08:07:26-04:00
403,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.0,42.29289,-83.073135,2023-06-06 08:05:26-04:00
404,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.1,42.29289,-83.073135,2023-06-06 08:03:26-04:00
405,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.3,42.29289,-83.073135,2023-06-06 08:01:26-04:00
406,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.1,42.29289,-83.073135,2023-06-06 07:59:26-04:00
407,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.7,42.29289,-83.073135,2023-06-06 07:57:26-04:00
408,64955,AQSU-WindsorWest-1,Community Organization,pm25,52.2,42.29289,-83.073135,2023-06-06 07:55:26-04:00
409,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.5,42.29289,-83.073135,2023-06-06 07:53:26-04:00
410,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.2,42.29289,-83.073135,2023-06-06 07:51:26-04:00
411,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.0,42.29289,-83.073135,2023-06-06 07:49:26-04:00
412,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.2,42.29289,-83.073135,2023-06-06 07:47:26-04:00
413,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.3,42.29289,-83.073135,2023-06-06 07:45:26-04:00
414,64955,AQSU-WindsorWest-1,Community Organization,pm25,53.0,42.29289,-83.073135,2023-06-06 07:43:26-04:00
415,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.2,42.29289,-83.073135,2023-06-06 07:41:26-04:00
416,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.1,42.29289,-83.073135,2023-06-06 07:39:26-04:00
417,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.0,42.29289,-83.073135,2023-06-06 07:37:26-04:00
418,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.6,42.29289,-83.073135,2023-06-06 07:35:26-04:00
419,64955,AQSU-WindsorWest-1,Community Organization,pm25,55.2,42.29289,-83.073135,2023-06-06 07:33:26-04:00
420,64955,AQSU-WindsorWest-1,Community Organization,pm25,54.5,42.29289,-83.073135,2023-06-06 07:31:26-04:00
421,64955,AQSU-WindsorWest-1,Community Organization,pm25,56.2,42.29289,-83.073135,2023-06-06 07:29:26-04:00
